intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2962000,0.012303474630833455,0.8900240384615384,0.012303474630833455,0.08613248081592534,53.784267386900744,53.0,21.28061719223515,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_000429265.1 Actinomyces gerencseriae DSM 6844 strain=DSM 6844, ASM42926v1",8102edb0079a0f4f6baf7d5cfab47595,0.8900240384615384,2962000,0,87856000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8677367539046991,0.9962487694101266,0.9319927616574128,0.9962487694101266,False,159309,159309,1849581
2115000,0.008785229184406737,0.7735918068763716,0.008785229184406737,0.005724539774143441,5.006146572104019,4.0,16.09338762784948,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_001062585.1 Neisseria meningitidis strain=1273_NMEN, ASM106258v1",5642925922f022f53cdc0f647b7a841c,0.7735918068763716,2115000,1,85741000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8583599675970998,0.9917531954049359,0.9250565815010179,0.9917531954049359,False,10588,169897,1849581
1808000,0.007510020976551953,0.6073228081961707,0.007510020976551953,0.013496570304301353,13.806969026548673,13.0,9.038622639555188,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_015254855.1 Lautropia mirabilis, ASM1525485v1",ca81ad98185598bd9058ac427aae0238,0.6073228081961707,1808000,2,83933000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8540283648672644,0.9840417739010962,0.9190350693841802,0.9840417739010962,False,24963,194860,1849581
1806000,0.007501713431223909,0.8506829957607159,0.007501713431223909,0.012791005097911364,13.09966777408638,9.0,22.58016431489445,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003252885.1 Haemophilus parainfluenzae strain=C2004002727, ASM325288v1",089760be037dca25d9463a127dde4385,0.8506829957607159,1806000,3,82127000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8539978736518707,0.9947969466397968,0.9243974101458338,0.9947969466397968,False,23658,218518,1849581
1610000,0.006687573989075578,0.5776820954431288,0.006687573989075578,0.01029152007941258,11.822981366459627,10.0,8.696774217759355,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002302415.1 Capnocytophaga gingivalis strain=H1496, ASM230241v1",b8ad7ab20f322b43532f40adf1eb1e4c,0.5776820954431288,1610000,4,80517000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8508389719869992,0.9824547243656878,0.9166468481763435,0.9824547243656878,False,19035,237553,1849581
1611000,0.0066917277617396,0.5293328863560174,0.006558807036490893,0.004453981739648061,5.2172260924635845,4.0,4.721670055489907,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_001553935.1 Actinomyces oris strain=T14V, ASM155393v1",b8fe439206f0708f15356748b7021bc7,0.5400603419376466,1579000,5,78938000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8508560143305003,0.9803228058952349,0.9155894101128677,0.9803228058952349,False,8238,245791,1849581
1571000,0.006525576855178716,0.6207034372501998,0.006450808947226318,0.005344994352775034,6.365743721828719,5.0,6.388387805594555,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_016623605.1 Kingella sp. Marseille-Q4569 strain=Marseille-Q4569, ASM1662360v1",f9c206c11f4a7de58348fcaabebea683,0.6278976818545163,1553000,6,77385000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.850166201986211,0.9850999259892611,0.917633063987736,0.9850999259892611,False,9886,255677,1849581
1551000,0.006442501401898274,0.6823581170259568,0.006442501401898274,0.01413347131052925,16.854287556415215,10.0,33.335284298042254,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_018374835.1 Streptococcus sp., ASM1837483v1",b29dfea6993e3b0da7fcfc2bc40d58e3,0.6823581170259568,1551000,7,75834000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8498148960967908,0.98774663782369,0.9187807669602404,0.98774663782369,False,26141,281818,1849581
1531000,0.006359425948617832,0.759493670886076,0.0062306589960331475,0.04583254261370548,56.514,39.0,123.72929242503572,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003943875.1 Streptococcus oralis strain=BCC11, ASM394387v1",5dd02789a7bcb0bbf25faf8fbf2afdd3,0.7751898734177215,1500000,8,74334000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.849459178631556,0.9918192177848942,0.9206391982082252,0.9918192177848942,False,84771,366589,1849581
1399000,0.0058111279569669156,0.5621230398069964,0.005806974184302893,0.01826197392814913,24.160944206008583,23.0,15.68490676127549,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_943908495.1 uncultured Prevotellaceae bacterium, conaRiCedq_bin.1.MAG",59d98a6e4144ade7bd3d4559e680d02e,0.5625251306795336,1398000,9,72936000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.846992118234055,0.981612459559874,0.9143022888969645,0.981612459559874,False,33777,400366,1849581
1307000,0.005428980871876882,0.47802197802197804,0.005420673326548838,0.0024346054592905095,3.4505747126436783,3.0,2.5047177048155524,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_900637985.1 Rothia aeria strain=NCTC10207, 54949_H01",353260df4815cdf91055cdbcedfaca90,0.4787545787545788,1305000,10,71631000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.845135602113871,0.9765198204444401,0.9108277112791555,0.9765198204444401,False,4503,404869,1849581
1285000,0.005337597873268396,0.5962877030162413,0.005337597873268396,0.08350864330894403,120.19922178988327,126.0,70.47555526879495,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_018366215.1 Veillonella sp., ASM1836621v1",ce79a3676fa111132044354dc7b2cc68,0.5962877030162413,1285000,11,70346000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8446729293798949,0.9834598635664654,0.9140663964731801,0.9834598635664654,False,154456,559325,1849581
1368000,0.00568236100438223,0.5597285067873303,0.005138216785395336,0.06662373802499053,99.61681487469684,83.0,182.30649339658726,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_000187745.1 Streptococcus sp. M334 strain=M334, ASM18774v1",871ce9439ca9d063f58e00414c9a5235,0.6190045248868778,1237000,12,69109000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8463801041381439,0.9846467367384913,0.9155134204383176,0.9846467367384913,False,123226,682551,1849581
1219000,0.005063448877442938,0.5477386934673367,0.004980373424162496,0.0022253688808438234,3.432860717264387,2.0,8.35195088843432,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_903172975.1 Streptococcus salivarius, Ssal_F1-4",9d012ce6b918466cce76e78ca627be43,0.5568752855185016,1199000,13,67910000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8432374472215083,0.9812928701159492,0.9122651586687287,0.9812928701159492,False,4116,686667,1849581
1192000,0.004951297015514341,0.4418219461697723,0.004432075432511578,0.019383849639458883,33.60074976569822,34.0,18.389769358459755,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_001073285.1 Streptococcus cristatus strain=550_SOLI, ASM107328v1",4c73754753aa7a7b4fee2df35722cac1,0.49358178053830226,1067000,14,66843000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8426284069484381,0.9774810771182283,0.9100547420333331,0.9774810771182283,False,35852,722519,1849581
1066000,0.004427921659847556,0.5125968992248062,0.00439469147853538,0.0024367681112641188,4.25992438563327,3.0,3.332477633480427,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_916438485.1 uncultured Abiotrophia sp., DRR214959_bin.25_metaWRAP_v1.1_MAG",da5ff9a4d7f7b2c1405344c55c7164ec,0.5164728682170543,1058000,15,65785000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8395971688144901,0.9789115847589723,0.9092543767867312,0.9789115847589723,False,4507,727026,1849581
1057000,0.004390537705871358,0.4418604651162791,0.0043406924339030924,0.005095208049823176,9.018181818181818,4.0,43.824231947464,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_015259965.1 Rothia mucilaginosa, ASM1525996v1",49dcd5cd37f62e0e85d6ab0e69003d8e,0.44693446088794925,1045000,16,64740000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8393675671696581,0.9743557295429719,0.906861648356315,0.9743557295429719,False,9424,736450,1849581
1052000,0.004369768842551247,0.484688995215311,0.004207771708654385,0.008061285231628136,14.718657453109575,4.0,25.913799267417353,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_006384255.1 Haemophilus sp. SZY H1 strain=SZY H1, ASM638425v1",0dbba7d5e17d7222421400a0f13ae34c,0.5033492822966508,1013000,17,63727000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8392391918579585,0.9780991592633113,0.9086691755606349,0.9780991592633113,False,14910,751360,1849581
1042000,0.0043282311159110265,0.3316831683168317,0.0041745415273422085,0.004923277217921248,9.060696517412936,7.0,6.76744456811618,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002302595.1 Capnocytophaga sputigena strain=H4486, ASM230259v1",b1376cadc4b66aeed185ec41b00497f3,0.3438943894389439,1005000,18,62722000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8389806601703901,0.9661531421980762,0.9025669011842332,0.9661531421980762,False,9106,760466,1849581
919000,0.0038173170782363082,0.40369393139841686,0.003813163305572286,0.003184505031139485,6.416122004357298,4.0,7.198178282181182,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_007990635.1 Leptotrichia hongkongensis strain=JMUB5056, ASM799063v1",95d6a421867222c2a801160a551447d9,0.40413368513632364,918000,19,61804000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8355880129898049,0.9711968378728499,0.9033924254313275,0.9711968378728499,False,5890,766356,1849581
878000,0.0036470123990114023,0.481941309255079,0.0035473218550748716,0.0012397402438714498,2.6850117096018735,2.0,4.175633027761501,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_018378345.1 Haemophilus paraphrohaemolyticus, ASM1837834v1",b827e2df7f090eef935cdf5ed284d8f6,0.49548532731376976,854000,20,60950000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8343587296260145,0.9776024556705536,0.905980592648284,0.9776024556705536,False,2293,768649,1849581
811000,0.0033687096305219217,0.40772750381291306,0.0033313256765457227,0.012333063542499625,28.442643391521198,28.0,16.39041526970044,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_905371415.1 uncultured Porphyromonas sp., SRR6059114-mag-bin.2",c2c249605a192447651550a6ee4a8d38,0.4123029994916116,802000,21,60148000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8322250052618135,0.9718240195265382,0.9020245123941759,0.9718240195265382,False,22811,791460,1849581
795000,0.003302249267897568,0.28716094032549727,0.003298095495233546,0.0007990999042485838,1.8614609571788414,1.0,1.2571010919081511,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_013410305.1 Corynebacterium durum strain=DSM 45333, ASM1341030v1",bb2dbb46a577f5244bb32a0d740b2c37,0.2875226039783002,794000,22,59354000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8316902460130433,0.9605894360297597,0.8961398410214014,0.9605894360297597,False,1478,792938,1849581
890000,0.0036968576709796672,0.40797063450445725,0.0032316351326091924,0.0032753364140310696,7.786632390745501,7.0,4.826365701317949,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003044825.1 Neisseria cinerea strain=C2014013859, ASM304482v1",b527e50d6dd57a639adceecda0a1e702,0.46670162558993183,778000,23,58576000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8347241744899412,0.9757169483722307,0.905220561431086,0.9757169483722307,False,6058,798996,1849581
