intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
6092000,0.012097646995744376,0.8754131340709872,0.012097646995744376,0.04709767592172701,51.91185160866711,16.0,457.04820460963055,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003469365.1 Bacteroides thetaiotaomicron strain=AM30-26, ASM346936v1",b153cdc95915574cb7752d4d06630ccb,0.8754131340709872,6092000,0,283666000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8672646448610192,0.9957169613608224,0.9314908031109208,0.9957169613608224,False,316247,316247,6714705
5133000,0.010193240648252772,0.9274563820018366,0.010028417158323885,0.00656678141482016,8.731485148514851,7.0,62.52167607304247,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_014647355.1 Butyricimonas paravirosa strain=JCM 18677, ASM1464735v1",0686086c592f70a00e91a86097d5abc8,0.9426997245179063,5050000,1,278616000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8624859099942697,0.9980983435794294,0.9302921267868496,0.9980983435794294,False,44094,360341,6714705
5068000,0.010064162011561474,0.9283471837488458,0.009982743179186963,0.07130082408683627,95.23851203501094,70.0,68.74066408437365,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002160605.1 Bacteroides dorei strain=An16, ASM216060v1",54b0aac42301aa2ff161cf3f0cc2d692,0.9359187442289936,5027000,2,273589000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.862131417101856,0.9978659378395727,0.9299986774707143,0.9978659378395727,False,478764,839105,6714705
4958000,0.009845721241776201,0.9362791579745875,0.009804018912999013,0.043541897968711954,59.22037674701235,56.0,35.52172628550675,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_024793805.1 Parabacteroides distasonis strain=BFG-451, ASM2479380v1",333e06b04b3f96f27f615eeff25c4e2e,0.9402617106011758,4937000,3,268652000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8615213600058684,0.9980149719104903,0.9297681659581793,0.9980149719104903,False,292371,1131476,6714705
4531000,0.00899777388997337,0.8829937462174703,0.008691956812273988,0.02584968364209597,39.65570025131368,35.0,36.825413331074884,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015549345.1 Bacteroides caccae strain=BSD2780061689_150309_E2, ASM1554934v1",5d86d56533e6eb3f2073c19c9e9956e2,0.9140609239459351,4377000,4,264275000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8590221400165062,0.9971055501382992,0.9280638450774027,0.9971055501382992,False,173573,1305049,6714705
4366000,0.00867011273529546,0.6328945422274811,0.008497345944647109,0.09728945649883353,152.6688478616499,153.0,42.84313730318885,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_928722085.1 Bacteroides cellulosilyticus, min17_bin77",00b2ea429d372c2d3159501f3234e9b5,0.6457624611743825,4279000,5,259996000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8579948265236639,0.9859918291403972,0.9219933278320305,0.9859918291403972,False,653270,1958319,6714705
4350000,0.008638339532417603,0.7328945089208384,0.008402026336013535,0.0419501675799607,66.5759867643583,60.0,160.1298259924116,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_900624765.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988, 82A3",5303e73540bc8ac1cf4d440331cbab61,0.7535077082972458,4231000,6,255765000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8578932179154036,0.9909119984159,0.9244026081656518,0.9909119984159,False,281683,2240002,6714705
4280000,0.008499331769826975,0.8052956400557436,0.008032662852558438,0.006948778836896036,11.534981458590853,7.0,34.058185869955516,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015554045.1 Parabacteroides merdae strain=1001302B_160321_F2, ASM1555404v1",6893c6dd275487e775d3a1df4ada6088,0.8520804300218993,4045000,7,251720000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8574443850261096,0.994849620047252,0.9261470025366808,0.994849620047252,False,46659,2286661,6714705
3881000,0.007706987523060395,0.7941477388991202,0.007706987523060395,0.00557239670246124,9.641071888688483,5.0,30.760426148480295,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015547855.1 Flavonifractor plautii strain=1001287H_170206_B10, ASM1554785v1",05e6448f81ebe7e9869a415bf0bc166f,0.7941477388991202,3881000,8,247839000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8547418902048529,0.9925925467159826,0.9236672184604178,0.9925925467159826,False,37417,2324078,6714705
3984000,0.007911527516586605,0.8644639244774106,0.007637483641765081,0.0521434672111433,91.03692147685908,90.0,29.485379637433343,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015669845.1 Bacteroides uniformis strain=1001283B150209_150212_D7, ASM1566984v1",018a0f84d5890e0ef5b9c467c3c48730,0.8954821308159137,3846000,9,243993000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8554644105986621,0.9964452681654088,0.9259548393820354,0.9964452681654088,False,350128,2674206,6714705
3898000,0.007740746551118119,0.8297964486790819,0.007609682089246955,0.006578099856955741,11.52661795407098,10.0,18.099176478173536,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002161635.1 Odoribacter splanchnicus strain=An45, ASM216163v1",d82c9b68bd05c537db5cdc10b9dafdd7,0.8440883499350368,3832000,10,240161000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8548624103783935,0.9945472395987417,0.9247048249885677,0.9945472395987417,False,44170,2718376,6714705
3671000,0.00728996423528851,0.572502348888193,0.007260176857590519,0.0023216209796260595,4.263949671772429,2.0,9.656154834839985,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015547745.1 Enterocloster bolteae strain=1001302B_160321_D9, ASM1554774v1",0d29b53517205655beda49240a4f7fd1,0.574851237081115,3656000,11,236505000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8532094519936089,0.9822990518452948,0.9177542519194518,0.9822990518452948,False,15589,2733965,6714705
