intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
2347000,0.033239388746477076,0.7037481259370315,0.033239388746477076,0.08567294187745605,5.1461440136344265,3.0,6.915796205443694,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCF_018789675.1 Hallella sp. CLA-AA-H145 strain=CLA-AA-H145, ASM1878967v1",a67d55273f65b0b1fc64d54b9f289965,0.7037481259370315,2347000,0,53654000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8960069699811739,0.9887306013748988,0.9423687856780363,0.9887306013748988,False,12078,12078,140978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella faecis
2081000,0.029472163605206134,0.49131159247798145,0.029231401096177542,0.10195207762913362,6.963662790697675,5.0,9.182481285195006,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCA_021631735.1 Prevotella sp., ASM2163173v1",066c617904e6978b12b205f38ae5f6ac,0.49535824803618184,2064000,1,51590000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8925369288860752,0.9775943666035867,0.9350656477448309,0.9775943666035867,False,14373,26451,140978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900290275
1805000,0.025563313458624254,0.48376259798432253,0.024472800917730034,0.0419072479393948,3.4189814814814814,2.0,14.933391024182635,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCF_021531355.1 Prevotella stercorea strain=An906, ASM2153135v1",1481ee073cfce57050fc53adfb46756a,0.5053191489361702,1728000,2,49862000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8884496306335662,0.9782224037488138,0.93333601719119,0.9782224037488138,False,5908,32359,140978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900552515
1467000,0.02077638827911456,0.45115562403697995,0.02073390077752128,0.023542680418221284,2.2670765027322406,1.0,2.9569512765804626,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCA_003466795.1 [Eubacterium] rectale strain=AM44-1AT, ASM346679v1",91cca2a8b5a373a75052f9d14ba79c36,0.45208012326656394,1464000,3,48398000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8825271324368562,0.9747155992806281,0.9286213658587421,0.9747155992806281,False,3319,35678,140978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
1423000,0.020153238255746435,0.28911917098445594,0.01975668824087581,0.016144362950247557,1.6315412186379927,1.0,2.3326592246483124,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCF_003603495.1 Bacteroides sp. AM41-16 strain=AM41-16, ASM360349v1",662d6ddd327fdca93360079933c1de2c,0.2949222797927461,1395000,4,47003000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8816606266470653,0.96137714418091,0.9215188854139877,0.96137714418091,False,2276,37954,140978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
1378000,0.019515925731847215,0.4326556543837357,0.019289325723349713,0.03250152506064776,3.36417033773862,2.0,3.7635093435402243,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCA_022727475.1 Prevotella sp., ASM2272747v1",89f6edcccd93eed42a4a8c104066dce3,0.4377382465057179,1362000,5,45641000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.880747183651478,0.9737024751785903,0.9272248294150341,0.9737024751785903,False,4582,42536,140978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235
1455000,0.020606438272741435,0.47562724014336916,0.01879363820476143,0.026599895019080992,2.825923134890731,2.0,3.037170906769195,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCA_905206085.1 uncultured Prevotella sp., ERR1430542-mag-bin.37",f3b3eb903bb6ef6a3d1a2a2df5a5f5b4,0.521505376344086,1327000,6,44314000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8822933336188893,0.9792178370402249,0.930755585329557,0.9792178370402249,False,3750,46286,140978,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975
958000,0.01356767550878783,0.5047568710359408,0.013525188007194551,0.015328632836329072,2.26282722513089,1.0,2.40876026997534,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCA_008680115.1 Eubacterium sp. LMAG:57, ASM868011v1",eee68a013cc10bc9020b0c8c1430e4ae,0.5063424947145877,955000,7,43359000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8704788835225487,0.9782862458753048,0.9243825646989268,0.9782862458753048,False,2161,48447,140978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435
945000,0.013383563001883612,0.3004815409309791,0.01325610049710377,0.012413284342237796,1.8696581196581197,1.0,1.5407909122442873,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCF_902373685.1 Faecalibacterium prausnitzii, MGYG-HGUT-01300",1ef8bdbd6a7ccd35031a6bfc72129b14,0.30337078651685395,936000,8,42423000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8700953157057192,0.962253448202325,0.916174381954022,0.962253448202325,False,1750,50197,140978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii
944000,0.013369400501352519,0.21630943582163095,0.01243467546630033,0.010264012824696052,1.6480637813211845,1.0,1.67258877153514,/tmp/nxf.XXXX9sW32m/sourmash_database/gtdb-rs214-k31.zip,"GCF_020731525.1 Roseburia inulinivorans DSM 16841 strain=FDAARGOS_1587, ASM2073152v1",85edd62dee0eda233289db3546df82c4,0.23256959842325697,878000,9,41545000,DRR127488.fastq.gz,DRR127488,64aa15f8,70609000,31,DNA,1000,70609,True,0.8700655993328743,0.9540392096781488,0.9120524045055116,0.9540392096781488,False,1447,51644,140978,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans
