intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
6007000,0.00966993129471156,0.8356983861992209,0.00966993129471156,0.008900159659753208,12.70700849009489,6.0,176.22002433327037,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_008572235.1 Bacteroides cellulosilyticus strain=BIOML-A6, ASM857223v1",fb46ffe331fdae1b6e9611f0fef9a62a,0.8356983861992209,6007000,0,356863000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.861020829137631,0.9942268095069524,0.9276238193222917,0.9942268095069524,False,76331,76331,8576363
4998000,0.00804566615797709,0.8630720113515431,0.007833175575173374,0.0045408525735209666,8.003288121660502,6.0,18.993638731064912,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_000162535.1 Parabacteroides sp. 20_3 strain=20_3, ASM16253v1",3ea17f1e1e786e73790f5132998f7e87,0.886484568996098,4866000,1,351997000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.8559284935769064,0.9961207194001741,0.9260246064885402,0.9961207194001741,False,38944,115275,8576363
4786000,0.007704393403777181,0.6496503496503496,0.007477414826691393,0.005233920252675872,9.663724434876212,4.0,50.059526971354344,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_024788685.1 Bacteroides thetaiotaomicron strain=BFG-507, ASM2478868v1",bb158a447b5e5d9be2bfa29df9a3f6cd,0.6693706293706294,4645000,2,347352000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.8547326080390114,0.9871345295875995,0.9209335688133055,0.9871345295875995,False,44888,160163,8576363
4390000,0.007066921655366031,0.8619689119170985,0.006695063135459527,0.016123851100985347,33.24933878336139,26.0,108.97010321188364,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003603495.1 Bacteroides sp. AM41-16 strain=AM41-16, ASM360349v1",662d6ddd327fdca93360079933c1de2c,0.9098445595854923,4159000,3,343193000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.8523546435776307,0.9969568492276815,0.9246557464026561,0.9969568492276815,False,138284,298447,8576363
3844000,0.006187983335587021,0.5270090276750037,0.005732416404272992,0.011104823804682707,26.745015445099693,2.0,153.36364956216738,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_001405735.1 Bacteroides ovatus strain=2789STDY5834943, 14207_7#66",32b061d957615c78956b500feff9c4ab,0.5688915199052834,3561000,4,339632000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.8487106453082855,0.9819688798359538,0.9153397625721197,0.9819688798359538,False,95239,393686,8576363
3676000,0.005917540775655018,0.6100268576544315,0.005484510724335323,0.0022296164469717524,5.612562371587908,3.0,49.865344309005025,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_019802645.1 Phocaeicola dorei strain=FSDTA-HCK-B-6, ASM1980264v1",d4ef4c3090c139039f3352d95a45e387,0.6581915846016114,3407000,5,336225000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.8474880614238478,0.986598379037574,0.9170432202307108,0.986598379037574,False,19122,412808,8576363
3212000,0.005170604181557105,0.7739214268498433,0.0051689944044146525,0.007157579500774396,19.11740890688259,6.0,77.12913441049302,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003474885.1 Roseburia intestinalis strain=AF36-10AT, ASM347488v1",93e1e05525cae237e62c870183a94119,0.7741624487828392,3211000,6,333014000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.8438072791327836,0.991776785992087,0.9177920325624354,0.991776785992087,False,61386,474194,8576363
3316000,0.005338021004372155,0.5910586413779756,0.004916259393049626,0.002094244378415419,5.881139489194499,4.0,37.34925104005397,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_009720015.1 Parabacteroides merdae strain=BIOML-A4, ASM972001v1",701501b08191e3fafa6580cb77277725,0.6417650474162957,3054000,7,329960000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.844675089308137,0.9857943496015414,0.9152347194548391,0.9857943496015414,False,17961,492155,8576363
3001000,0.004830941204499649,0.7072520009701674,0.004694110147391195,0.010998368422605247,32.3477366255144,25.0,40.39576755942719,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003477665.1 Clostridium sp. AF36-18BH strain=AF36-18BH, ASM347766v1",7d9ebfb010da94b127726e08964ab58d,0.7278680572398739,2916000,8,327044000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.8419597816894626,0.9898060085234129,0.9158828951064377,0.9898060085234129,False,94326,586481,8576363
2865000,0.004612011513126123,0.5509471585244268,0.0044478142445959785,0.012118190426408024,37.61491132826638,31.0,34.390111836533876,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_014864805.1 Roseburia inulinivorans, ASM1486480v1",3cd98d018061f585cf58245bb2b82a1a,0.5712861415752741,2763000,9,324281000,../test_fastq/new_control/DRR127488_2.fastq.gz,DRR127488,455c793b,621204000,31,DNA,1000,621204,True,0.8407011185610526,0.9821019438034997,0.9114015311822761,0.9821019438034997,False,103930,690411,8576363
