intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2117000,0.006951193884788148,0.6055491990846682,0.006951193884788148,0.008807970233148847,5.923004251299008,5.0,4.143302766434269,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_000466205.2 Actinomyces johnsonii F0510 strain=F0510, ASM46620v2",aecbdaeeb940b083c09c201cd8c42063,0.6055491990846682,2117000,0,127989000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8519007742883938,0.9839489404279705,0.9179248573581822,0.9839489404279705,False,12539,12539,1423597
1772000,0.005818382410885497,0.7229702162382701,0.005818382410885497,0.02832543198672096,22.756207674943568,16.0,68.32994363642062,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_023109245.1 Streptococcus salivarius strain=S52, ASM2310924v1",5876861e83fa94ac777375a8ce4b6dfa,0.7229702162382701,1772000,1,126217000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8470262060960063,0.9895904533638842,0.9183083297299452,0.9895904533638842,False,40324,52863,1423597
1590000,0.005220783314507867,0.5340947262344642,0.005220783314507867,0.004804730552256011,4.30188679245283,4.0,3.0311894773440686,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_015254855.1 Lautropia mirabilis, ASM1525485v1",ca81ad98185598bd9058ac427aae0238,0.5340947262344642,1590000,2,124627000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8440702043315201,0.979971607631322,0.912020905981421,0.979971607631322,False,6840,59703,1423597
1535000,0.005040190180987155,0.590157631680123,0.005040190180987155,0.008378073288999626,7.770032573289902,6.0,14.181095401067694,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_015262755.1 Porphyromonas sp., ASM1526275v1",0ae20b64edb2420712df10f205f2952d,0.590157631680123,1535000,3,123092000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8431122212955064,0.983132089778542,0.9131221555370242,0.983132089778542,False,11927,71630,1423597
1532000,0.0050303396464314795,0.6850111856823267,0.005027056134912921,0.010786760579012178,10.03004572175049,8.0,8.557128032683229,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002959775.1 Veillonella rogosae JCM 15642 strain=JCM 15642, ASM295977v1",feec846e832a1a83918fce73cf9e3977,0.6854586129753915,1531000,4,121561000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8430590168893285,0.9878910984918134,0.915475057690571,0.9878910984918134,False,15356,86986,1423597
1521000,0.004994221019727337,0.49819849328529314,0.004994221019727337,0.003345047790912737,3.1308349769888233,3.0,2.2019899910825873,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_013333945.2 Propionibacterium sp., ASM1333394v2",556e71b644fd81e9690f6afdb62665b8,0.49819849328529314,1521000,5,120040000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8428630676580452,0.9777746814108398,0.9103188745344425,0.9777746814108398,False,4762,91748,1423597
1507000,0.004948251858467519,0.7016965127238455,0.004889148651133469,0.0659083996383808,63.01343183344527,40.0,87.14210980414164,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002005545.1 Streptococcus mitis strain=321A, ASM200554v1",e3ab80647e9a895b8f2118caf2372c64,0.7101790763430725,1489000,6,118551000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8426116847107017,0.9890207771173128,0.9158162309140072,0.9890207771173128,False,93827,185575,1423597
1489000,0.004889148651133469,0.5454212454212454,0.004889148651133469,0.006110577642408631,5.842175957018133,5.0,4.112415586278229,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_900637985.1 Rothia aeria strain=NCTC10207, 54949_H01",353260df4815cdf91055cdbcedfaca90,0.5454212454212454,1489000,7,117062000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8422851363309579,0.980635216420998,0.911460176375978,0.980635216420998,False,8699,194274,1423597
1452000,0.004767658724946807,0.6158798283261803,0.004711839029131314,0.004763988685000039,4.726132404181184,3.0,7.8987217258446165,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003944475.1 Streptococcus sanguinis strain=KLC03, ASM394447v1",38a268e3bb9fe233cf07788a583a1809,0.623175965665236,1435000,8,115627000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8416017271559598,0.9848600897639557,0.9132309084599577,0.9848600897639557,False,6782,201056,1423597
1631000,0.005355407286768762,0.47088021178027795,0.004672436890908614,0.003566318276871896,3.567814476458187,3.0,2.7103308128833246,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_000223355.1 Actinomyces sp. oral taxon 175 str. F0384 strain=F0384, ASM22335v1",a0e7584e98cba763215ae827ac76c981,0.5397088021178028,1423000,9,114204000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.844763696896578,0.9803022149409099,0.912532955918744,0.9803022149409099,False,5077,206133,1423597
