intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1877000,0.00988774225495309,0.6154098360655738,0.00988774225495309,0.007298368408782933,4.186467767714438,3.0,3.73015875355792,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_001937665.1 Actinomyces oris strain=P6N, ASM193766v1",fd068959a47657d4c62b7cca5e75efe7,0.6154098360655738,1877000,0,93623000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.861639726297983,0.9844617632381849,0.923050744768084,0.9844617632381849,False,7858,7858,1076679
1817000,0.009571671644778778,0.6655677655677655,0.009571671644778778,0.019909369459235295,11.79746835443038,11.0,7.201688649375809,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_900637985.1 Rothia aeria strain=NCTC10207, 54949_H01",353260df4815cdf91055cdbcedfaca90,0.6655677655677655,1817000,1,91806000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.8607372017539686,0.9869531219953634,0.923845161874666,0.9869531219953634,False,21436,29294,1076679
1776000,0.009355690061159662,0.6423146473779385,0.009355690061159662,0.005826249049159499,3.5320945945945947,3.0,2.5322437136433167,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_013410305.1 Corynebacterium durum strain=DSM 45333, ASM1341030v1",bb2dbb46a577f5244bb32a0d740b2c37,0.6423146473779385,1776000,2,90030000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.8601037340095093,0.9858215713091167,0.9229626526593131,0.9858215713091167,False,6273,35567,1076679
1709000,0.009002744546465014,0.8644410723318159,0.009002744546465014,0.09581964540963463,60.36688121708602,27.0,119.49986709653471,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_916700555.1 Streptococcus sp. Marseille-Q5112 strain=Marseille-Q5112, PRJEB46728",fefbaaabb3c5b0b45cac67cbc9cab8ac,0.8644410723318159,1709000,3,88321000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.859037444027765,0.9953119222107675,0.9271746831192662,0.9953119222107675,False,103167,138734,1076679
1688000,0.008892119832904005,0.6058865757358219,0.008892119832904005,0.008926523132707148,5.693720379146919,5.0,3.698393195041559,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_015254895.1 Lautropia mirabilis, ASM1525489v1",3e43c1ab3ccbab790d15e9a2200420cc,0.6058865757358219,1688000,4,86633000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.8586948947369979,0.9839666194975641,0.9213307571172811,0.9839666194975641,False,9611,148345,1076679
1556000,0.008196764490520515,0.5631559898660876,0.008196764490520515,0.056138366216857576,38.845115681233935,33.0,181.28608261153695,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_001838645.1 Neisseria sp. HMSC70E02 strain=HMSC70E02, ASM183864v1",53eb96c357a10d7aec565400b56b6493,0.5631559898660876,1556000,5,85077000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.856442368353892,0.9816479517917447,0.9190451600728183,0.9816479517917447,False,60443,208788,1076679
1461000,0.00769631935774452,0.784219001610306,0.00769631935774452,0.010225889053283291,7.535934291581109,5.0,6.336630330794037,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_943914055.1 Haemophilus parainfluenzae, peiszv2suF_bin.22.MAG",f45b619f63f7c8677a99d5d99c361a61,0.784219001610306,1461000,6,83616000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.8547036984664993,0.9921897897934678,0.9234467441299836,0.9921897897934678,False,11010,219798,1076679
1454000,0.0076594444532241835,0.6017624842635334,0.007554087583166079,0.009169863998461937,6.884937238493724,4.0,9.452295797679422,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003942385.1 Streptococcus sanguinis strain=BCC16, ASM394238v1",7b7356ac9899534734500f0585ff1737,0.6101552664708351,1434000,7,82182000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.8545712915843499,0.9841894865159454,0.9193803890501476,0.9841894865159454,False,9873,229671,1076679
1869000,0.009845599506929849,0.4698874917273329,0.007480337774125406,0.007517560944348315,5.7,5.0,3.745626557714898,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_000223355.1 Actinomyces sp. oral taxon 175 str. F0384 strain=F0384, ASM22335v1",a0e7584e98cba763215ae827ac76c981,0.6184645929847783,1420000,8,80762000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.8615210163891148,0.9846190196708386,0.9230700180299767,0.9846190196708386,False,8094,237765,1076679
1536000,0.00809140762046241,0.5609076433121019,0.007422391495593449,0.004888179299494092,3.7352732434350604,3.0,3.600750741825384,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_013267735.1 Rothia dentocariosa strain=FDAARGOS_752, ASM1326773v1",87dd01fc34a54f5847536fb857bf8c96,0.6114649681528662,1409000,9,79353000,../test_fastq/new_control/SRR28153050_2.fastq.gz,SRR28153050,2f40527d,189831000,31,DNA,1000,189831,True,0.8560850359532085,0.9842575631974007,0.9201712995753046,0.9842575631974007,False,5263,243028,1076679
