intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
5128000,0.01018331152235344,0.9426470588235294,0.01018331152235344,0.011751223620397322,15.387285491419657,7.0,91.59300965207127,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_011927845.1 Butyricimonas paravirosa strain=DSM 105722, ASM1192784v1",5c4ff261a0e70d62e40310cd5591ac00,0.9426470588235294,5128000,0,213826000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8624587959790609,0.9980965448004006,0.9302776703897307,0.9980965448004006,False,78906,78906,6714705
4648000,0.009230115436017705,0.8350272232304901,0.009136781652563998,0.07633916903274232,111.4094762008259,73.0,252.03261180865437,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",f906f0ea3324bc6db880a742f3f0b0ba,0.8435571687840291,4601000,1,209225000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8597288891208984,0.9945270442783175,0.927127966699608,0.9945270442783175,False,512595,591501,6714705
4491000,0.008918340882778725,0.7058730158730159,0.008830964574864616,0.013093948282165783,19.771081628063865,16.0,47.349774187480925,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",df098e390010d8add7b59e4ff0574d30,0.7128571428571429,4447000,2,204778000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8587764595875136,0.9891408668838153,0.9239586632356644,0.9891408668838153,False,87922,679423,6714705
4080000,0.008102166733853751,0.7757657484107109,0.007996917999320848,0.042422563612251024,70.73628010926248,61.0,151.23359475045973,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000381365.1 Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988 strain=DSM 18765, Bact_saly_DSM_18765_V1",364f6db3e1881c45e824633d261d9452,0.7859757272201888,4027000,3,200751000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8561217327658411,0.9922614089707757,0.9241915708683084,0.9922614089707757,False,284855,964278,6714705
3885000,0.0077149308237798595,0.5865692096847875,0.007649398592844278,0.0886113388451168,154.46495327102804,152.5,131.81011377204356,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000158035.1 Bacteroides cellulosilyticus DSM 14838 strain=DSM 14838, ASM15803v1",60210be30b063414acf935ddf123a997,0.5915943353129283,3852000,4,196899000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8547702937892948,0.9832092046742814,0.9189897492317881,0.9832092046742814,False,594999,1559277,6714705
3777000,0.007500461704354319,0.8166151126822802,0.007339609864785163,0.01987563117069179,36.1090367965368,35.0,13.959618809170518,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",47030cb09435e5a03e1ce6a49f0753a5,0.8345117101193107,3696000,5,193203000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8539932766014507,0.9941812367843762,0.9240872566929135,0.9941812367843762,False,133459,1692736,6714705
3604000,0.007156913948237481,0.7364102564102564,0.007129112395719356,0.031619706301319266,59.14122562674095,57.0,34.9306172561575,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",5feebdfe795727335c87e462e7a7cc14,0.7392820512820513,3590000,6,189613000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.852702637501997,0.9903029431247833,0.9215027903133901,0.9903029431247833,False,212317,1905053,6714705
3279000,0.0065115207647809936,0.5139585947302384,0.006507549114421261,0.0022985373147442812,4.709795544705523,2.0,28.816461785040005,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_002234575.2 Enterocloster bolteae strain=ATCC BAA-613, ASM223457v2",93f73424a62c9a7810069426678c2739,0.5142722710163111,3277000,7,186336000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8501070675003095,0.9787767593391907,0.9144419134197501,0.9787767593391907,False,15434,1920487,6714705
3233000,0.006420172806507152,0.6935270805812418,0.006255349316578264,0.042908958770340615,91.46698412698413,90.0,34.413111502528544,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",2fc80b3803e2d9af5d93edb14dd1cc3b,0.7118009687362395,3150000,8,183186000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8497197263546524,0.9890935581845424,0.9194066422695975,0.9890935581845424,False,288121,2208608,6714705
2983000,0.005923716511540623,0.8168508287292817,0.005872085056864104,0.005275585450142635,11.979709164693947,9.0,18.056844658164692,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_005121165.3 Dysosmobacter welbionis strain=J115, ASM512116v3",74059216b7cd65a7ff314267c1b83b8e,0.8240331491712707,2957000,9,180229000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8475165781807703,0.9937760777243149,0.9206463279525425,0.9937760777243149,False,35424,2244032,6714705
2873000,0.00570527574175535,0.6635470285446888,0.005631800210100304,0.004544056663695575,10.758815232722144,10.0,9.196051262471107,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000190535.1 Odoribacter splanchnicus DSM 20712 strain=DSM 220712, ASM19053v1",b37a0141517537faad74a6d2ac4d5c41,0.6722040243331774,2836000,10,177393000,../test_fastq/new_control/DRR127481_2.fastq.gz,DRR127481,93aabf4f,503569000,31,DNA,1000,503569,True,0.8464899905022419,0.9872690434838477,0.9168795169930448,0.9872690434838477,False,30512,2274544,6714705
