intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1408000,0.04481792717086835,0.5212884116993706,0.04481792717086835,0.1229672254190643,4.188920454545454,3.0,3.541329355949385,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",f3a90d4e5528864a5bcc8434b0d0c3b1,0.5212884116993706,1408000,0,16470000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.9046871965696883,0.9792046928073992,0.9419459446885438,0.9792046928073992,False,5898,5898,47964
1323000,0.042112299465240643,0.5444444444444444,0.042112299465240643,0.06557001084146444,2.377173091458806,2.0,1.8096889288411173,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_004000625.1 Candidatus Cibiobacter qucibialis, ASM400062v1",4a7e38e0e3592b1aa463e455740ac3a1,0.5444444444444444,1323000,1,15147000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.9028718139869802,0.9805785146724078,0.941725164329694,0.9805785146724078,False,3145,9043,47964
968000,0.03081232492997199,0.27298364354201915,0.03081232492997199,0.03571428571428571,1.7696280991735538,1.0,2.9506315100281104,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_003481005.1 Firmicutes bacterium TM09-10 strain=TM09-10, ASM348100v1",b8d3f514d7d818938cf2ce27cdd0353c,0.27298364354201915,968000,2,14179000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.8938181647373878,0.9589828905934737,0.9264005276654308,0.9589828905934737,False,1713,10756,47964
835000,0.026578813343519227,0.5715263518138262,0.026578813343519227,0.03421315986990243,1.9652694610778443,2.0,1.1633077011823862,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_900553225.1 uncultured Clostridium sp., UMGS1594",04f2ae2b24932220205d066135783750,0.5715263518138262,835000,3,13344000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.8895668027175596,0.9821152619675012,0.9358410323425304,0.9821152619675012,False,1641,12397,47964
615000,0.019576012223071048,0.14511352418558737,0.01871657754010695,0.018680677174547577,1.5238095238095237,1.0,1.9746121063443172,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000174195.1 Roseburia inulinivorans DSM 16841 strain=DSM 16841, ASM17419v1",2297ea50ecdd1c8050ea75a720bbf9de,0.15177690029615004,588000,4,12756000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.8808345272505959,0.940994922369729,0.9109147248101624,0.940994922369729,False,896,13293,47964
603000,0.019194041252864783,0.14030295505338963,0.017984466513878278,0.014844466683345842,1.2601769911504426,1.0,0.8056811357900455,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_003584705.1 Lachnospiraceae bacterium GAM79 strain=GAM79, ASM358470v1",e70cebeab558f667b40dfb9cb7c5e9f2,0.1497392599950335,565000,5,12191000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.8802748049376801,0.9405847329565261,0.910429768947103,0.9405847329565261,False,712,14005,47964
516000,0.016424751718869365,0.14170403587443947,0.015087853323147441,0.012613626886831791,1.2763713080168777,1.0,1.112638706708616,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",2761b9bfb8ee41b7d2e36ef75953884e,0.15426008968609867,474000,6,11717000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.8758615181344869,0.941487658848835,0.9086745884916609,0.941487658848835,False,605,14610,47964
503000,0.016010949834479246,0.1323086196503918,0.013973771326712504,0.011070803102326745,1.2095671981776766,1.0,0.5936639980015036,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",c7f0f63b1e20051e05be14074e3f6057,0.15159734779987943,439000,7,11278000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.8751408791480119,0.9409589921332626,0.9080499356406373,0.9409589921332626,False,531,15141,47964
435000,0.013846447669977082,0.07858439201451906,0.013782785841609371,0.00994495871903928,1.1016166281755195,1.0,0.40071779810595487,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",f906f0ea3324bc6db880a742f3f0b0ba,0.07894736842105263,433000,8,10845000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.8710501766884604,0.9213618949484307,0.8962060358184456,0.9213618949484307,False,477,15618,47964
467000,0.014865036923860453,0.0933244027684751,0.01330532212885154,0.010695521641230924,1.2272727272727273,1.0,0.6440918292227509,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",20e22b7a195404638366fe78b372a400,0.10426434471980353,418000,9,10427000,../test_fastq/new_control/ERR688361.fastq.gz,,24cab704,31416000,31,DNA,1000,31416,True,0.8730469765160704,0.929666029460369,0.9013565029882198,0.929666029460369,False,513,16131,47964
