intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2082000,0.006836270981638604,0.6031286210892236,0.006836270981638604,0.00878338462359783,6.005763688760807,5.0,4.590007672131724,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_006546835.1 Actinomyces johnsonii strain=CCUG 34287, ASM654683v1",e6bf18aa7c3b0d11ffe126f84af6160f,0.6031286210892236,2082000,0,96072000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8514427665966023,0.9838218180766999,0.9176322923366511,0.9838218180766999,False,12504,12504,1423597
1598000,0.0052470514066563344,0.6703020134228188,0.0052470514066563344,0.027313909765193378,24.33291614518148,18.0,71.55135429017172,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_009738225.1 Streptococcus salivarius strain=ICDC2, ASM973822v1",064f37e0e8408f176a29afe33224f971,0.6703020134228188,1598000,1,94474000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8442068684844254,0.9871788072376897,0.9156928378610576,0.9871788072376897,False,38884,51388,1423597
1532000,0.0050303396464314795,0.6850111856823267,0.005027056134912921,0.01104877293222731,10.273677335075114,8.0,13.9891795732159,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_002959775.1 Veillonella rogosae JCM 15642 strain=JCM 15642, ASM295977v1",feec846e832a1a83918fce73cf9e3977,0.6854586129753915,1531000,2,92943000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8430590168893285,0.9878910984918134,0.915475057690571,0.9878910984918134,False,15729,67117,1423597
1521000,0.004994221019727337,0.4978709466098919,0.004990937508208779,0.003336618439066674,3.125,3.0,2.190927765510358,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_013333945.2 Propionibacterium sp., ASM1333394v2",556e71b644fd81e9690f6afdb62665b8,0.49819849328529314,1520000,3,91423000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8428630676580452,0.9777746814108398,0.9103188745344425,0.9777746814108398,False,4750,71867,1423597
1507000,0.004948251858467519,0.7035815268614515,0.004902282697207702,0.06617322177554462,63.09711989283322,40.0,87.09541971332676,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_002005545.1 Streptococcus mitis strain=321A, ASM200554v1",e3ab80647e9a895b8f2118caf2372c64,0.7101790763430725,1493000,4,89930000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8426116847107017,0.9890207771173128,0.9158162309140072,0.9890207771173128,False,94204,166071,1423597
1430000,0.004695421471538522,0.6019708654670094,0.004613333683574562,0.004810350120153386,4.874021352313167,3.0,8.202451754785253,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_003943735.1 Streptococcus sanguinis strain=BCC04, ASM394373v1",87a5d63009b23fe1b6c8cef35c55f8f6,0.6126820908311911,1405000,5,88525000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8411873411126941,0.9843207013536973,0.9127540212331957,0.9843207013536973,False,6848,172919,1423597
1368000,0.004491843757387901,0.44676681907250165,0.004491843757387901,0.004625606825527168,4.81359649122807,4.0,14.704334283277621,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_900637555.1 Lautropia mirabilis strain=NCTC12852, 51726_E01",5bb167c321b3d5ddc328e1d5bcda4a1e,0.44676681907250165,1368000,6,87157000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8399854485177681,0.9743439379305029,0.9071646932241355,0.9743439379305029,False,6585,179504,1423597
1366000,0.004485276734350784,0.5280247390800155,0.004485276734350784,0.005641343722977781,5.879209370424597,5.0,4.233923996206307,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_002355935.1 Rothia aeria strain=JCM 11412, ASM235593v1",eb948218f0408dc18f5b24385de1af7d,0.5280247390800155,1366000,7,85791000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8399458059863512,0.9796103468101756,0.9097780763982634,0.9796103468101756,False,8031,187535,1423597
1363000,0.004475426199795109,0.3924572775486152,0.004373637342719798,0.0020623814183367904,2.204204204204204,2.0,1.719534571180186,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000269805.1 Actinomyces massiliensis 4401292 strain=4401292, ASM26980v1",b8d9b3912ab1d72c40680ab960f15ed9,0.401591043017089,1332000,8,84459000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8398862367460987,0.9709991266428227,0.9054426816944607,0.9709991266428227,False,2936,190471,1423597
1288000,0.004229162835903228,0.6603386351975372,0.00422587932438467,0.014694467605649632,16.254079254079254,13.0,14.918632355641524,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_014931275.1 Haemophilus parainfluenzae strain=M1C160_1, ASM1493127v1",90ed85567504e269bdef87c296aa46c1,0.6608517188301694,1287000,9,83172000,../test_fastq/new_control/SRR28153046_2.fastq.gz,SRR28153046,bdab206a,304552000,31,DNA,1000,304552,True,0.8383542330265182,0.9867267545055222,0.9125404937660202,0.9867267545055222,False,20919,211390,1423597
