intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2566000,0.05624232859898299,0.5049193231011413,0.05624232859898299,0.07407223983095615,1.7486360093530786,1.0,1.4288626834697202,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000025985.1 Bacteroides fragilis NCTC 9343, ASM2598v1",dec6823a28f0aea55b13c3be158528c4,0.5049193231011413,2566000,0,28774000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.9113379615571843,0.978197426342738,0.9447676939499612,0.978197426342738,False,4487,4487,60576
1447000,0.03171576363317552,0.5626459143968872,0.0316938453445555,0.06434891706286318,2.695712309820194,2.0,2.3308789822934677,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000220235.1 Prevotella nigrescens ATCC 33563 strain=ATCC 33563, ASM22023v1",8814fea6230158cc3d23dbea0337a6b7,0.5630350194552529,1446000,1,27328000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.8946517954133393,0.9816411489610424,0.9381464721871908,0.9816411489610424,False,3898,8385,60576
1391000,0.030488339470454148,0.21102895871842267,0.03002805540943363,0.029797279450607502,1.3175182481751824,1.0,0.6432578815854094,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",514bdd6aa640f40cc6414be0e11ec2f6,0.2142637091805299,1370000,2,25958000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.893513439924862,0.9515195097226451,0.9225164748237535,0.9515195097226451,False,1805,10190,60576
1354000,0.02967736279151324,0.29216204315279615,0.029085568998772574,0.03139857369255151,1.4333082140165787,1.0,0.7744253172010712,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",2fc80b3803e2d9af5d93edb14dd1cc3b,0.29810656098634963,1327000,3,24631000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.8927367167958545,0.9617102460678506,0.9272234814318525,0.9617102460678506,False,1902,12092,60576
1318000,0.028888304401192354,0.27596111356606273,0.027375942486410662,0.025323560486001057,1.2281825460368294,1.0,0.5308482074558509,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_002222615.2 Bacteroides caccae strain=ATCC 43185, ASM222261v2",47030cb09435e5a03e1ce6a49f0753a5,0.29120636323464427,1249000,4,23382000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.8919610141415754,0.9609839997695206,0.926472506955548,0.9609839997695206,False,1534,13626,60576
1138000,0.024943012449587937,0.2226,0.02439505523408732,0.023309561542525094,1.2686433063791553,1.0,0.7610672811666411,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",960cc77fc7b96d595712107aaa1524b5,0.2276,1113000,5,22269000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.8877458981398978,0.9533746966637959,0.9205602974018469,0.9533746966637959,False,1412,15038,60576
1108000,0.0242854637909872,0.15761904761904763,0.021764860599684376,0.018984416270470154,1.1581067472306144,1.0,0.4687379304224382,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",df098e390010d8add7b59e4ff0574d30,0.17587301587301588,993000,6,21276000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.8869811697999078,0.9454783474536915,0.9162297586267997,0.9454783474536915,False,1150,16188,60576
862000,0.01889356479046116,0.4934172867773326,0.01889356479046116,0.022104463814051768,1.5533642691415313,1.0,0.8181845981693511,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_900105895.1 Atopobium minutum strain=DSM 20586, IMG-taxon 2634166360 annotated assembly",662d6156e4ac82a39245bbeb3481099b,0.4934172867773326,862000,7,20414000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.8798268731896316,0.9774705670141229,0.9286487201018773,0.9774705670141229,False,1339,17527,60576
1307000,0.028647203226372084,0.12660869565217392,0.015956514115377872,0.014873877443211832,1.2376373626373627,1.0,0.5134037679387479,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000210075.1 Bacteroides xylanisolvens XB1A strain=XB1A, ASM21007v1",c08f8e47dd318b08d89c36c36e6da9e1,0.22730434782608697,728000,8,19686000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.8917199007186442,0.953334722087598,0.922527311403121,0.953334722087598,False,901,18428,60576
714000,0.015649658074697526,0.2877320419693301,0.015627739786077503,0.017251056524035923,1.4656381486676018,1.0,0.7409180222045001,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_003865035.1 Anaerotignum faecicola strain=KCTC 15736, ASM386503v1",0fa52b16ef37ab178f2b54115192a175,0.288135593220339,713000,9,18973000,ERR2726544.fastq.gz,,ceceb318,45624000,31,DNA,1000,45624,True,0.8744967928400695,0.9606554307739457,0.9175761118070076,0.9606554307739457,False,1045,19473,60576
