intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1925000,0.053627145085803435,0.535913140311804,0.053627145085803435,0.08426381432566495,2.1444155844155843,1.0,6.987776060296151,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_015669005.1 Lachnospiraceae bacterium 1001713B170207_170306_A9 strain=1001713B170207_170306_A9, ASM1566900v1",7ffcdfaf6f10bb48b9ad65bac6ca4b56,0.535913140311804,1925000,0,28734000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.9099392716404221,0.9800790589713497,0.9450091653058859,0.9800790589713497,False,4128,4128,48989
1653000,0.04604969913082237,0.43397260273972604,0.04412747938488968,0.05772724489171038,1.7853535353535352,1.0,1.7057945292510628,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_013300855.1 Blautia wexlerae strain=MSK.20.14, ASM1330085v1",5817d5a6ba74402fed2e24e9be198ff9,0.45287671232876714,1584000,1,27150000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.9054787940687751,0.9747709553361884,0.9401248747024817,0.9747709553361884,False,2828,6956,48989
1513000,0.04214954312458213,0.37154046997389034,0.039642299977713395,0.046990140643818,1.617709065354884,1.0,1.164005048236988,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_013301115.1 Fusicatenibacter saccharivorans strain=MSK.13.41, ASM1330111v1",e818e9f1643ee9212eeaf9ca98e30630,0.3950391644908616,1423000,2,25727000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.9028975607129954,0.9704840275541197,0.9366907941335576,0.9704840275541197,False,2302,9258,48989
1131000,0.03150768887898373,0.32588235294117646,0.030866948963672834,0.03431382555267509,1.5171480144404332,1.0,0.9115554741341063,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_905205645.1 uncultured Roseburia sp., ERR1430402-mag-bin.26",c854c8f81f49e1545d406f9d8450840a,0.3326470588235294,1108000,3,24619000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8944618542980532,0.965117340937236,0.9297895976176447,0.965117340937236,False,1681,10939,48989
866000,0.024125250724314685,0.3565217391304348,0.023985959438377537,0.03174181959215334,1.8060394889663183,1.0,1.1600235262629783,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002834235.1 Ruminococcus bromii strain=5AMG, ASM283423v1",0c27e38f5990e49c33434011e5c9e03c,0.35859213250517596,861000,4,23758000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8867918071313958,0.9674583615342757,0.9271250843328358,0.9674583615342757,False,1555,12494,48989
919000,0.025601738355248496,0.2274817419529348,0.023428794294628928,0.023658372287656413,1.3781212841854935,1.0,0.7891637016194056,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_018784725.1 [Eubacterium] rectale strain=MCC553, ASM1878472v1",ad2d3b6ab3ff3b14de8f94515a166619,0.2485799296727076,841000,5,22917000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8884926784379257,0.9560902848098238,0.9222914816238748,0.9560902848098238,False,1159,13653,48989
897000,0.024988856697125028,0.25420037336652146,0.0227601961221306,0.024066627202024946,1.4430844553243574,1.0,1.6007967061618056,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_020537305.1 Mediterraneibacter faecis strain=MSK.13.52, ASM2053730v1",d9c8958bb67ff6cfacda0283cef78c83,0.2790914747977598,817000,6,22100000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8877984849691964,0.95966765431715,0.9237330696431731,0.95966765431715,False,1179,14832,48989
720000,0.020057945174949854,0.3594608087868198,0.020057945174949854,0.0280266998713997,1.9069444444444446,1.0,1.3451379925999423,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_900758305.1 uncultured Collinsella sp., ERS608502_73",ad529c42b3bbfbdc9a1970992b69cf08,0.3594608087868198,720000,7,21380000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8815258384467317,0.9675338741027768,0.9245298562747543,0.9675338741027768,False,1373,16205,48989
1502000,0.04184310229552039,0.17308667004561581,0.019027189659014933,0.02037192022698973,1.4612005856515373,1.0,1.0107198596687377,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_013301985.1 Blautia wexlerae strain=MSK.18.71, ASM1330198v1",22217a9eb3567a06d5101472cacd52d3,0.3806386213887481,683000,8,20697000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.90268505874062,0.9693221937137205,0.9360036262271703,0.9693221937137205,False,998,17203,48989
728000,0.0202808112324493,0.20500305064063454,0.0187207488299532,0.017187531894915186,1.2529761904761905,1.0,0.7060474821512744,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_024460575.1 Anaerostipes hadrus strain=MSK.14.57, ASM2446057v1",889b6538289f3971972fe31a6857f9a1,0.22208663819402075,672000,9,20025000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8818401111027514,0.9526208405952529,0.9172304758490022,0.9526208405952529,False,842,18045,48989
646000,0.01799643414308001,0.28905898244034217,0.017885001114330286,0.01828982016371022,1.395638629283489,1.0,0.7098635165229531,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_014870545.1 Holdemanella biformis, ASM1487054v1",d9812d3622cf59e99953d6c18effd485,0.2908599729851418,642000,10,19383000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8784472595074956,0.960947104613704,0.9196971820605998,0.960947104613704,False,896,18941,48989
813000,0.022648763093380878,0.16376663254861823,0.017829284599955426,0.016779276980546654,1.284375,1.0,0.800628415293262,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_900638755.1 uncultured Blautia sp., 14207_7#35-2",a631853ec325cc14aa78c28bff717c2c,0.20803480040941658,640000,11,18743000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.884987056686805,0.9506143957272166,0.9178007262070108,0.9506143957272166,False,822,19763,48989
640000,0.017829284599955426,0.33934252386002123,0.017829284599955426,0.018085692706525956,1.384375,1.0,0.9265559127084559,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_009856565.1 Streptococcus thermophilus strain=EU01, ASM985656v1",80a4b07c145534de65532ccb959c6bf5,0.33934252386002123,640000,12,18103000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8781828773969289,0.9657379535485294,0.9219604154727292,0.9657379535485294,False,886,20649,48989
