intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
2962000,0.012303474630833455,0.8900240384615384,0.012303474630833455,0.08613248081592534,53.784267386900744,53.0,21.28061719223515,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000429265.1 Actinomyces gerencseriae DSM 6844 strain=DSM 6844, ASM42926v1",8102edb0079a0f4f6baf7d5cfab47595,0.8900240384615384,2962000,0,64665000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8677367539046991,0.9962487694101266,0.9319927616574128,0.9962487694101266,False,159309,159309,1849581
1610000,0.006687573989075578,0.5258001306335728,0.006687573989075578,0.012750996036399596,14.648447204968944,14.0,22.50331957731493,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_900637555.1 Lautropia mirabilis strain=NCTC12852, 51726_E01",5bb167c321b3d5ddc328e1d5bcda4a1e,0.5258001306335728,1610000,1,63055000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8508389719869992,0.9794769400383315,0.9151579560126654,0.9794769400383315,False,23584,182893,1849581
1611000,0.0066917277617396,0.5293328863560174,0.006558807036490893,0.004453981739648061,5.2172260924635845,4.0,4.721670055489907,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_001553935.1 Actinomyces oris strain=T14V, ASM155393v1",b8fe439206f0708f15356748b7021bc7,0.5400603419376466,1579000,2,61476000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8508560143305003,0.9803228058952349,0.9155894101128677,0.9803228058952349,False,8238,191131,1849581
1446000,0.006006355272175954,0.5993363749481543,0.006002201499511931,0.005115212580579061,6.547404844290657,5.0,7.253301492322186,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_014054985.1 Kingella oralis strain=DSM 18271, ASM1405498v1",f587e99e0fcea538372dc7e6f11b1293,0.5997511406055579,1445000,3,60031000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8478954228989116,0.9836436141837532,0.9157695185413324,0.9836436141837532,False,9461,200592,1849581
1368000,0.00568236100438223,0.6190045248868778,0.00568236100438223,0.08285281909794705,112.01973684210526,87.0,210.14480608080174,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000187745.1 Streptococcus sp. M334 strain=M334, ASM18774v1",871ce9439ca9d063f58e00414c9a5235,0.6190045248868778,1368000,4,58663000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8463801041381439,0.9846467367384913,0.9155134204383176,0.9846467367384913,False,153243,353835,1849581
1365000,0.005669899686390164,0.6198271941791723,0.0056615921410621195,0.01042398251279614,14.145267791636098,12.0,12.648450471223942,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000191405.1 Haemophilus parainfluenzae ATCC 33392 strain=ATCC 33392, ASM19140v1",fbfb9299b266913d2d2b6175ee509a88,0.6207366984993179,1363000,5,57300000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8463201664252542,0.9847354991270929,0.9155278327761736,0.9847354991270929,False,19280,373115,1849581
1316000,0.005466364825853081,0.5616730687153222,0.005466364825853081,0.017297431147919446,24.310790273556233,23.0,12.892231785416454,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_015259235.1 Alloprevotella sp., ASM1525923v1",47f304effd254e0f2030c3c824302efa,0.5616730687153222,1316000,6,55984000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8453227085352256,0.9815644612303837,0.9134435848828046,0.9815644612303837,False,31993,405108,1849581
1259000,0.005229599784003822,0.5615521855486173,0.005229599784003822,0.0839260351398506,123.2946783161239,127.0,83.7869460163811,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_902810435.1 Veillonella parvula strain=SKV38, SKV38",92fffacc05525a8c6779bf5455282783,0.5615521855486173,1259000,7,54725000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.844116147536886,0.9815576459364571,0.9128368967366716,0.9815576459364571,False,155228,560336,1849581
1258000,0.0052254460113398,0.47923809523809524,0.0052254460113398,0.00832891341336227,12.245627980922098,11.0,9.065961293563257,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000174755.1 Capnocytophaga gingivalis ATCC 33624 strain=ATCC 33624, ASM17475v1",d01e6cee5fb78e4c7276baf9e03ef249,0.47923809523809524,1258000,8,53467000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8440945112988201,0.9765516188664253,0.9103230650826226,0.9765516188664253,False,15405,575741,1849581
1186000,0.004926374379530208,0.4584460765365288,0.004926374379530208,0.002229694184791042,3.4772344013490724,3.0,2.518713322989219,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_002355935.1 Rothia aeria strain=JCM 11412, ASM235593v1",eb948218f0408dc18f5b24385de1af7d,0.4584460765365288,1186000,9,52281000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8424912526660242,0.9751553658859012,0.9088233092759628,0.9751553658859012,False,4124,579865,1849581
1147000,0.004764377245633346,0.44049459041731065,0.004735300836985192,0.0033477852551469767,5.431578947368421,4.0,21.208895501277716,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_000227275.1 Neisseria sp. GT4A_CT1 strain=GT4A_CT1, Neisseria_sp_GT4A_CT1_V1",f4e15fbec9415cec0278d4d579401917,0.4431993817619784,1140000,10,51141000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8415830352274023,0.9740919906958587,0.9078375129616305,0.9740919906958587,False,6192,586057,1849581
1034000,0.004295000934598849,0.5122316525212182,0.004261770753286672,0.0023351234685044884,4.209551656920078,3.0,3.2387075361386835,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_001815865.1 Abiotrophia sp. HMSC24B09 strain=HMSC24B09, ASM181586v1",3add8597fbd66eb23bb0a51208f0516f,0.5162256615077384,1026000,11,50115000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8387721001534083,0.9788964667318723,0.9088342834426403,0.9788964667318723,False,4319,590376,1849581
1052000,0.004369768842551247,0.4861244019138756,0.004220233026646452,0.008035333407944826,14.627952755905511,4.0,25.681601424255135,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_006384255.1 Haemophilus sp. SZY H1 strain=SZY H1, ASM638425v1",0dbba7d5e17d7222421400a0f13ae34c,0.5033492822966508,1016000,12,49099000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8392391918579585,0.9780991592633113,0.9086691755606349,0.9780991592633113,False,14862,605238,1849581
1049000,0.004357307524559181,0.3382451440053583,0.004195310390662319,0.005045467054430166,9.239603960396039,8.0,7.327151178842161,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_900446695.1 Capnocytophaga sputigena strain=NCTC11653, 48903_C01",c5ec673ee63571d9725458347fad9ecc,0.35130609511051575,1010000,13,48089000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8391618829475639,0.9668179378939908,0.9029899104207774,0.9668179378939908,False,9332,614570,1849581
1018000,0.004228540571974496,0.41778523489932884,0.00413715757336601,0.0025670678926740706,4.767068273092369,2.0,15.842027622629054,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_009738225.1 Streptococcus salivarius strain=ICDC2, ASM973822v1",064f37e0e8408f176a29afe33224f971,0.42701342281879195,996000,14,47093000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8383502536318964,0.972923646651637,0.9056369501417667,0.972923646651637,False,4748,619318,1849581
949000,0.003941930258156971,0.41290893015030944,0.0038796236681966395,0.01586521487839678,31.417558886509635,31.0,24.31258677803907,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_003943655.1 Streptococcus sanguinis strain=BCC31, ASM394365v1",8eea64101917dbc8a7c6708ec917047e,0.41954022988505746,934000,15,46159000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8364543108841156,0.9723696764824284,0.904411993683272,0.9723696764824284,False,29344,648662,1849581
919000,0.0038173170782363082,0.40413368513632364,0.0038173170782363082,0.0032434372974203345,6.527747551686616,4.0,7.949585602317005,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_007990635.1 Leptotrichia hongkongensis strain=JMUB5056, ASM799063v1",95d6a421867222c2a801160a551447d9,0.40413368513632364,919000,16,45240000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8355880129898049,0.9711968378728499,0.9033924254313275,0.9711968378728499,False,5999,654661,1849581
909000,0.0037757793515960873,0.39708480565371024,0.0037342416249558663,0.0035251227169829273,7.252502780867631,5.0,7.044091384682217,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000175615.1 Rothia mucilaginosa ATCC 25296 strain=ATCC 25296, ASM17561v1",11db2ba4a5b7213bf246441cf0a5780d,0.4015017667844523,899000,17,44341000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8352931556066068,0.9709921626918796,0.9031426591492432,0.9709921626918796,False,6520,661181,1849581
918000,0.003813163305572286,0.37751371115173676,0.003431016220482253,0.006038664973310171,13.521791767554479,10.0,17.044739155148456,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_001553855.1 Streptococcus gordonii strain=CCUG 33482, ASM155385v1",419095204c9ce692353e030f466fa6fe,0.4195612431444241,826000,18,43515000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8355586673377912,0.972371247492601,0.903964957415196,0.972371247492601,False,11169,672350,1849581
1065000,0.004423767887183534,0.41567202906071615,0.0033271719038817007,0.011407989160788308,26.34207240948814,4.0,56.227115163417814,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_901875575.1 uncultured Streptococcus sp., Streptococcus_sp._BgEED32",39b9cb6e60ae6ace0572817b2828004e,0.5526725480020758,801000,19,42714000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8395717503521251,0.981053096057097,0.910312423204611,0.981053096057097,False,21100,693450,1849581
795000,0.003302249267897568,0.28716094032549727,0.003298095495233546,0.0007990999042485838,1.8614609571788414,1.0,1.2571010919081511,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_013410305.1 Corynebacterium durum strain=DSM 45333, ASM1341030v1",bb2dbb46a577f5244bb32a0d740b2c37,0.2875226039783002,794000,20,41920000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8316902460130433,0.9605894360297597,0.8961398410214014,0.9605894360297597,False,1478,694928,1849581
851000,0.0035348605370828057,0.4074675324675325,0.0031277908160086396,0.003186127020119692,7.826029216467464,7.0,4.895211339690594,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_900475315.1 Neisseria cinerea strain=NCTC10294, 43721_G02",db4f0e24b8c89fb8d9dcf12a52c23587,0.4604978354978355,753000,21,41167000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.833518483688283,0.9752958449005372,0.90440716429441,0.9752958449005372,False,5893,700821,1849581
723000,0.003003177636087977,0.4725490196078431,0.003003177636087977,0.011076022082839303,28.334716459197786,28.0,15.446109350768493,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_003640335.1 Porphyromonas sp., ASM364033v1",4cef4386bda472dcbe97558304382fed,0.4725490196078431,723000,22,40444000,../test_fastq/new_control/SRR28153047_2.fastq.gz,SRR28153047,f75d9e3c,240745000,31,DNA,1000,240745,True,0.8291472140641294,0.9761089301155738,0.9026280720898516,0.9761089301155738,False,20486,721307,1849581
