intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
1628000,0.045353242701136616,0.45653393157599553,0.045353242701136616,0.0696482883912715,2.095823095823096,1.0,7.608956783929862,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_013300825.1 Blautia wexlerae strain=MSK.20.46, ASM1330082v1",c904d12975db86fd08a8995198b6cca6,0.45653393157599553,1628000,0,21141000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.9050337715124567,0.9750238970915965,0.9400288343020267,0.9750238970915965,False,3412,3412,48989
1428000,0.039781591263650544,0.4009364940005853,0.038165812346779585,0.05258323297066689,1.8802919708029198,1.0,1.5906588368317722,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_003481745.1 Firmicutes bacterium OM04-13BH strain=OM04-13BH, ASM348174v1",c46ef26c3dda193f461131a83430ee5d,0.417910447761194,1370000,1,19771000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.9012150931445917,0.9722475968242403,0.936731344984416,0.9722475968242403,False,2576,5988,48989
1390000,0.03872297749052819,0.3644306651634724,0.036020726543347446,0.04143787380840597,1.5699922660479506,1.0,0.9385264733411361,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_015557635.1 Fusicatenibacter saccharivorans strain=D41t1_190614_C8, ASM1555763v1",7e75980e185a634bb1b9c7535e692c2d,0.39177001127395716,1293000,2,18478000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.9004313445414869,0.9702239116872802,0.9353276281143835,0.9702239116872802,False,2030,8018,48989
1114000,0.031034098506797416,0.2837801964427927,0.02978047693336305,0.03419134907836453,1.5668849391955098,1.0,1.0365029564434969,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_004123145.1 Blautia sp. KGMB01111 strain=KGMB01111, ASM412314v1",367415b6cb4fef904ddbb21d35a68b02,0.29572604194319085,1069000,3,17409000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8940249715249907,0.9614615514801061,0.9277432615025485,0.9614615514801061,False,1675,9693,48989
866000,0.024125250724314685,0.3556935817805383,0.023930242924002674,0.031660168609279636,1.8055878928987195,1.0,1.1613353771013788,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_002834235.1 Ruminococcus bromii strain=5AMG, ASM283423v1",0c27e38f5990e49c33434011e5c9e03c,0.35859213250517596,859000,4,16550000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8867918071313958,0.9674583615342757,0.9271250843328358,0.9674583615342757,False,1551,11244,48989
820000,0.02284377089369289,0.23357444243520192,0.021590149320258524,0.021862050664434873,1.3819354838709677,1.0,0.7728849155028598,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_000020605.1 [Eubacterium] rectale ATCC 33656 strain=ATCC 33656, ASM2060v1",c7f0f63b1e20051e05be14074e3f6057,0.24713682941531043,775000,5,15775000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8852318388626579,0.9559107326832186,0.9205712857729382,0.9559107326832186,False,1071,12315,48989
869000,0.024208825495876978,0.2192448233861145,0.020057945174949854,0.020882238869950397,1.4208333333333334,1.0,0.979999645691546,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_001312505.1 [Ruminococcus] faecis JCM 15917 strain=JCM 15917, ASM131250v1",c9db8a0f1ca1dc314b40e6758f8144cd,0.2646163215590743,720000,6,15055000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8868907390443082,0.9580203402878282,0.9224555396660682,0.9580203402878282,False,1023,13338,48989
639000,0.017801426342767997,0.29496070272769304,0.017773568085580567,0.024536120353548754,1.884012539184953,1.0,1.2224499578834664,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_003458415.1 Collinsella sp. AF25-2LB strain=AF25-2LB, ASM345841v1",fd39a09cbb15c9ff3fdb211952dc66eb,0.29542302357836336,638000,7,14417000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8781385806475643,0.9614297560266407,0.9197841683371025,0.9614297560266407,False,1202,14540,48989
729000,0.02030866948963673,0.17236699239956568,0.017689993314018274,0.01624854559186756,1.2535433070866142,1.0,0.5780492957196441,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_001487165.1 Blautia massiliensis strain=GD9, Blautia massiliensis1",f9be5cc1d2e4e2f448a63153f292a0b5,0.1978827361563518,635000,8,13782000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8818791599558458,0.9490814407406781,0.9154803003482619,0.9490814407406781,False,796,15336,48989
1412000,0.03933585914865166,0.13440500111632062,0.016770670826833072,0.018371471146583926,1.495016611295681,1.0,1.187199900764495,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCA_025148125.1 Blautia wexlerae DSM 19850 strain=DSM 19850, ASM2514812v1",20e22b7a195404638366fe78b372a400,0.3152489394954231,602000,9,13180000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.9008875835174638,0.9634463518494942,0.932166967683479,0.9634463518494942,False,900,16236,48989
675000,0.018804323601515488,0.1803227808814401,0.016185647425897037,0.014921717120169833,1.2581755593803787,1.0,0.6576357619082875,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000173975.1 Anaerobutyricum hallii DSM 3353 strain=DSM 3353, ASM17397v1",d857a1209d50af1cfcfc6c682397f261,0.20949720670391062,581000,10,12599000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8796925096317252,0.950829229130535,0.9152608693811302,0.950829229130535,False,731,16967,48989
611000,0.017021395141519947,0.21295238095238095,0.015572765767773568,0.014146032782869624,1.2397137745974955,1.0,0.720115219120157,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000332875.2 Anaerostipes hadrus DSM 3319 strain=DSM 3319, ASM33287v2",2c2da677fd5b8692dc1d79d02bf6b4ea,0.23276190476190475,559000,11,12040000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8768702333035843,0.9540646470058004,0.9154674401546923,0.9540646470058004,False,693,17660,48989
554000,0.015433474481836417,0.27196858124693174,0.015433474481836417,0.0157382269489069,1.391696750902527,1.0,0.9744032748174662,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_010120595.1 Streptococcus thermophilus strain=ATCC 19258, ASM1012059v1",67c65ed0334c2a6f06b9e2579342b4b1,0.27196858124693174,554000,12,11486000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8741044786280003,0.9588676546838428,0.9164860666559216,0.9588676546838428,False,771,18431,48989
528000,0.014709159794963227,0.20912078882497945,0.014179852908402051,0.015860703423217458,1.5265225933202358,1.0,1.0847142480767462,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_000156655.1 Holdemanella biformis DSM 3989 strain=DSM 3989, ASM15665v1",c21e89411a77de16a13cd9c091ecc389,0.21692686935086278,509000,13,10977000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8727501480566217,0.9518987426831009,0.9123244453698613,0.9518987426831009,False,777,19208,48989
504000,0.014040561622464899,0.17836879432624114,0.014012703365277468,0.012982506276919308,1.2644135188866799,1.0,0.7924005377978546,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-reps.k31.zip,"GCF_011405655.1 Adlercreutzia sp. 8CFCBH1 strain=8CFCBH1, ASM1140565v1",f3e4bb91c6d34cbbb5aaeca9878d8095,0.17872340425531916,503000,14,10474000,../test_fastq/new_control/ERR688372.fastq.gz,,8920bee3,35896000,31,DNA,1000,35896,True,0.8714414415277362,0.9459688164472129,0.9087051289874746,0.9459688164472129,False,636,19844,48989
